# segment file written by condition_segs: version 05/07/22
# some SrTiO3 data from http://mimp.materials.cmu.edu/~gr20/Grain_Boundary_Data_Archive/SrTiO3_1/SrT
# comment: Some SrTiO3 data from the Grain_Boundary_Data_Archive                                               
#   phi1     PHI      phi2     phi1     PHI      phi2        x1         y1         x2         y2 
    5.045    0.605    1.212    4.832    0.408    0.807     15.450     25.030     21.900     21.480
    4.832    0.408    0.807    3.340    0.417    3.607     15.450     25.030     14.100     27.370
    4.832    0.408    0.807    3.340    0.417    3.607     14.100     27.370     15.000     27.710
    4.832    0.408    0.807    3.340    0.417    3.607     15.000     27.710     16.500     31.520
    6.121    0.641    5.988    2.697    0.743    3.511     15.750      7.710     15.750      7.880
    2.697    0.743    3.511    5.795    0.294    0.314     15.750      7.710     17.550      5.800
    2.697    0.743    3.511    5.795    0.294    0.314     17.550      5.800     18.600      7.620
    2.697    0.743    3.511    1.615    0.201    4.693     15.750      7.880     18.150      8.230
    4.112    0.133    2.449    1.615    0.201    4.693     16.050     10.310     16.350     10.310
    4.112    0.133    2.449    0.687    0.543    5.328     16.050     16.710     17.550     13.600
    0.687    0.543    5.328    2.879    0.580    2.869     16.050     16.710     18.000     17.840
    4.112    0.133    2.449    1.234    0.199    4.837     16.350     10.310     17.550     13.600
    1.234    0.199    4.837    1.615    0.201    4.693     16.350     10.310     17.550      9.960
    3.222    0.506    2.575    5.795    0.294    0.314     16.500      5.020     18.450      5.630
    4.832    0.408    0.807    3.221    0.550    3.088     16.500     31.520     21.450     35.250
    4.832    0.408    0.807    3.221    0.550    3.088     21.450     35.250     22.650     39.060
    1.615    0.201    4.693    2.730    0.407    3.819     17.550      9.960     18.150      8.230
    2.730    0.407    3.819    1.234    0.199    4.837     17.550      9.960     19.500     11.090
    0.687    0.543    5.328    1.234    0.199    4.837     17.550     13.600     17.850     13.600
    1.234    0.199    4.837    2.735    0.120    4.062     17.850     13.600     20.100     12.120
    2.735    0.120    4.062    0.687    0.543    5.328     17.850     13.600     19.050     15.500
    2.735    0.120    4.062    0.687    0.543    5.328     19.050     15.500     21.450     15.500
    2.879    0.580    2.869    0.367    0.667    5.815     18.000     17.840     18.000     18.010
    0.367    0.667    5.815    0.687    0.543    5.328     18.000     17.840     19.500     17.490
    0.367    0.667    5.815    5.045    0.605    1.212     18.000     18.010     19.500     18.360
    3.418    0.570    2.103    4.642    0.615    1.926     18.000     42.780     18.450     42.700
    2.730    0.407    3.819    2.697    0.743    3.511     18.150      8.230     18.600      7.970
    5.795    0.294    0.314    2.123    0.635    3.920     18.450      5.630     19.200      6.580
    2.123    0.635    3.920    3.222    0.506    2.575     18.450      5.630     20.550      4.240
    5.795    0.294    0.314    0.122    0.084    5.659     18.600      7.620     19.200      6.580
    0.122    0.084    5.659    2.697    0.743    3.511     18.600      7.620     18.600      7.970
    2.730    0.407    3.819    0.122    0.084    5.659     18.600      7.970     20.550      9.960
    2.123    0.635    3.920    0.122    0.084    5.659     19.200      6.580     21.450      6.320
    4.137    0.750    2.060    4.642    0.615    1.926     19.200     42.260     19.500     40.180
    3.483    1.277    2.818    1.936    0.692    4.478     19.500      1.390     19.650      0.090
    1.936    0.692    4.478    3.222    0.506    2.575     19.500      1.390     20.550      1.650
    1.234    0.199    4.837    5.051    0.798    0.543     19.500     11.090     20.100     11.600
    5.051    0.798    0.543    2.730    0.407    3.819     19.500     11.090     20.550      9.960
    0.687    0.543    5.328    1.106    0.462    5.923     19.500     17.490     21.450     15.500
    1.106    0.462    5.923    0.367    0.667    5.815     19.500     17.490     19.500     18.360
    5.045    0.605    1.212    1.106    0.462    5.923     19.500     18.360     21.900     21.480
    4.137    0.750    2.060    3.221    0.550    3.088     19.500     40.180     20.550     39.580
    4.137    0.750    2.060    3.221    0.550    3.088     20.550     39.580     21.450     40.440
    4.137    0.750    2.060    6.245    0.743    0.099     19.650     42.700     20.100     42.780
    1.234    0.199    4.837    5.422    0.501    0.112     20.100     11.600     20.100     12.120
    5.422    0.501    0.112    5.051    0.798    0.543     20.100     11.600     21.000     10.740
    2.735    0.120    4.062    5.422    0.501    0.112     20.100     12.120     20.850     12.040
    1.936    0.692    4.478    1.395    0.772    5.431     20.550      1.650     21.450      1.130
    1.395    0.772    5.431    3.222    0.506    2.575     20.550      1.650     20.550      4.240
    1.395    0.772    5.431    2.123    0.635    3.920     20.550      4.240     21.600      5.540
    0.122    0.084    5.659    5.051    0.798    0.543     20.550      9.960     20.850      9.960
    0.122    0.084    5.659    5.042    0.458    1.400     20.850      9.960     22.500      8.140
    5.042    0.458    1.400    5.051    0.798    0.543     20.850      9.960     21.000     10.740
    5.422    0.501    0.112    3.840    1.040    2.295     20.850     12.040     21.600     11.260
    3.840    1.040    2.295    2.735    0.120    4.062     20.850     12.040     21.750     15.160
    5.042    0.458    1.400    5.422    0.501    0.112     21.000     10.740     21.600     11.090
    2.189    0.201    3.901    4.137    0.750    2.060     21.000     42.260     21.450     40.440
    2.189    0.201    3.901    1.838    0.581    5.017     21.150     42.700     21.600     42.950
    1.936    0.692    4.478    5.112    0.514    1.515     21.450      1.130     20.550      0.090
    5.112    0.514    1.515    1.395    0.772    5.431     21.450      1.130     21.750      1.130
    2.123    0.635    3.920    0.218    0.414    6.162     21.450      6.320     21.600      5.540
    0.218    0.414    6.162    0.122    0.084    5.659     21.450      6.320     22.500      7.970
    1.106    0.462    5.923    2.735    0.120    4.062     21.450     15.500     21.750     15.160
    2.189    0.201    3.901    3.221    0.550    3.088     21.450     40.440     22.350     39.580
    1.395    0.772    5.431    0.218    0.414    6.162     21.600      5.540     22.650      5.280
    5.422    0.501    0.112    5.846    0.730    0.718     21.600     11.090     21.600     11.260
    5.846    0.730    0.718    5.042    0.458    1.400     21.600     11.090     24.000     10.220
    5.846    0.730    0.718    3.840    1.040    2.295     21.600     11.260     24.150     11.860
    5.112    0.514    1.515    2.787    0.152    3.463     21.750      1.130     22.950      0.090
    2.787    0.152    3.463    1.395    0.772    5.431     21.750      1.130     24.000      1.390
    3.840    1.040    2.295    1.106    0.462    5.923     21.750     15.160     22.350     15.500
    4.832    0.408    0.807    1.106    0.462    5.923     21.900     21.480     24.750     21.910
    1.106    0.462    5.923    0.035    0.504    6.093     22.350     15.500     25.950     17.750
    0.035    0.504    6.093    3.840    1.040    2.295     22.350     15.500     25.050     13.600
    3.221    0.550    3.088    4.438    0.501    2.547     22.350     39.580     22.650     39.060
    4.438    0.501    2.547    2.189    0.201    3.901     22.350     39.580     23.550     42.000
    0.122    0.084    5.659    4.372    0.575    2.271     22.500      7.970     22.500      8.140
    4.372    0.575    2.271    0.218    0.414    6.162     22.500      7.970     23.400      5.890
    4.372    0.575    2.271    5.042    0.458    1.400     22.500      8.140     23.550      8.230
    1.395    0.772    5.431    1.456    0.790    5.566     22.650      5.280     22.500      4.330
    1.395    0.772    5.431    1.456    0.790    5.566     22.500      4.330     24.600      3.290
    1.456    0.790    5.566    0.218    0.414    6.162     22.650      5.280     23.400      5.890
    4.832    0.408    0.807    4.438    0.501    2.547     22.650     39.060     25.350     37.500
    4.832    0.408    0.807    4.438    0.501    2.547     25.350     37.500     27.450     37.500
    4.372    0.575    2.271    1.456    0.790    5.566     23.400      5.890     25.050      5.280
    5.042    0.458    1.400    1.088    0.638    5.864     23.550      8.230     24.000     10.220
    1.088    0.638    5.864    4.372    0.575    2.271     23.550      8.230     25.050      7.360
    2.189    0.201    3.901    5.755    0.508    0.580     23.550     42.000     23.550     42.700
    5.755    0.508    0.580    4.438    0.501    2.547     23.550     42.000     23.700     41.920
    4.438    0.501    2.547    3.745    0.653    2.845     23.700     41.920     23.850     41.480
    5.755    0.508    0.580    3.745    0.653    2.845     23.700     41.920     23.850     41.480
    5.755    0.508    0.580    4.438    0.501    2.547     23.850     41.480     26.250     42.000
    1.734    0.616    4.183    2.787    0.152    3.463     24.000      0.690     23.550      0.090
    2.787    0.152    3.463    6.119    1.287    0.243     24.000      0.690     24.000      1.390
    6.119    1.287    0.243    1.734    0.616    4.183     24.000      0.690     25.650      0.430
    6.119    1.287    0.243    1.395    0.772    5.431     24.000      1.390     25.200      2.250
    1.088    0.638    5.864    5.846    0.730    0.718     24.000     10.220     25.200     11.090
    3.840    1.040    2.295    5.171    0.562    1.877     24.150     11.860     25.050     13.600
    5.171    0.562    1.877    5.846    0.730    0.718     24.150     11.860     25.200     11.090
    1.456    0.790    5.566    0.595    0.570    5.459     24.600      3.290     25.050      5.280
    0.595    0.570    5.459    1.395    0.772    5.431     24.600      3.290     25.200      2.250
    1.106    0.462    5.923    1.184    0.699    5.441     24.750     21.910     26.100     19.570
    1.184    0.699    5.441    4.832    0.408    0.807     24.750     21.910     27.750     23.820
    1.184    0.699    5.441    4.832    0.408    0.807     27.750     23.820     30.300     23.730
    1.184    0.699    5.441    4.832    0.408    0.807     30.300     23.730     31.800     25.630
    0.595    0.570    5.459    4.372    0.575    2.271     25.050      5.280     25.500      5.370
    4.372    0.575    2.271    4.061    0.717    2.543     25.050      7.360     25.500      5.890
    4.061    0.717    2.543    1.088    0.638    5.864     25.050      7.360     27.150      7.360
    5.171    0.562    1.877    0.035    0.504    6.093     25.050     13.600     26.850     13.940
    0.595    0.570    5.459    6.119    1.287    0.243     25.200      2.250     25.350      2.170
    5.171    0.562    1.877    1.088    0.638    5.864     25.200     11.090     25.950     10.480
    5.171    0.562    1.877    1.088    0.638    5.864     25.950     10.480     27.750     11.860
    6.119    1.287    0.243    4.225    0.744    2.079     25.350      2.170     25.650      0.430
    4.225    0.744    2.079    0.595    0.570    5.459     25.350      2.170     27.450      3.550
    4.372    0.575    2.271    6.265    0.720    5.968     25.500      5.370     25.500      5.890
    6.265    0.720    5.968    0.595    0.570    5.459     25.500      5.370     27.600      5.020
    4.061    0.717    2.543    6.265    0.720    5.968     25.500      5.890     27.300      6.410
    4.225    0.744    2.079    1.734    0.616    4.183     25.650      0.430     25.800      0.350
    1.734    0.616    4.183    0.874    0.622    5.789     25.800      0.350     25.650      0.090
    0.874    0.622    5.789    4.225    0.744    2.079     25.800      0.350     27.750      0.090
    0.035    0.504    6.093    0.733    0.857    5.273     25.950     17.750     26.850     13.940
    0.733    0.857    5.273    1.106    0.462    5.923     25.950     17.750     26.100     17.840
    1.106    0.462    5.923    4.815    0.513    1.312     26.100     17.840     26.100     19.570
    4.815    0.513    1.312    0.733    0.857    5.273     26.100     17.840     27.750     18.790
    4.815    0.513    1.312    1.184    0.699    5.441     26.100     19.570     27.600     19.570
    5.755    0.508    0.580    0.935    0.795    5.633     26.100     42.440     26.250     42.180
    4.438    0.501    2.547    0.935    0.795    5.633     26.550     42.180     26.700     42.260
    3.052    0.283    3.203    0.935    0.795    5.633     26.700     42.260     26.700     42.440
    3.052    0.283    3.203    4.438    0.501    2.547     26.700     42.260     28.800     40.180
    0.733    0.857    5.273    5.171    0.562    1.877     26.850     13.940     27.750     11.860
    4.061    0.717    2.543    0.566    0.450    5.001     27.150      7.360     27.300      6.410
    0.566    0.450    5.001    1.088    0.638    5.864     27.150      7.360     28.200      7.970
    0.566    0.450    5.001    6.265    0.720    5.968     27.300      6.410     28.200      6.060
    0.595    0.570    5.459    2.272    0.894    4.100     27.450      3.550     27.600      4.500
    2.272    0.894    4.100    4.225    0.744    2.079     27.450      3.550     28.500      2.250
    4.832    0.408    0.807    3.397    0.707    3.526     27.450     37.500     31.200     35.160
    3.397    0.707    3.526    4.438    0.501    2.547     27.450     37.500     28.800     40.180
    0.595    0.570    5.459    2.272    0.894    4.100     27.600      4.850     27.600      5.020
    2.272    0.894    4.100    6.265    0.720    5.968     27.600      5.020     28.200      5.370
    4.815    0.513    1.312    2.683    0.302    4.691     27.600     19.570     27.750     18.790
    2.683    0.302    4.691    1.184    0.699    5.441     27.600     19.570     29.850     20.700
    2.683    0.302    4.691    1.184    0.699    5.441     29.850     20.700     31.950     19.830
    0.733    0.857    5.273    1.088    0.638    5.864     27.750     11.860     28.500     11.780
    0.733    0.857    5.273    2.683    0.302    4.691     27.750     18.790     31.650     18.100
    3.052    0.283    3.203    4.972    1.093    1.556     27.750     42.700     28.200     42.780
    6.265    0.720    5.968    1.061    0.456    5.728     28.200      5.370     28.200      6.060
    1.061    0.456    5.728    2.272    0.894    4.100     28.200      5.370     29.850      5.110
    1.061    0.456    5.728    0.566    0.450    5.001     28.200      6.060     29.250      6.670
    1.088    0.638    5.864    2.020    0.610    4.358     28.200      7.970     27.750      9.440
    1.088    0.638    5.864    2.020    0.610    4.358     27.750      9.440     29.250      9.790
    2.020    0.610    4.358    0.566    0.450    5.001     28.200      7.970     29.550      7.710
    0.443    0.639    0.015    4.225    0.744    2.079     28.500      2.250     28.050      0.090
    2.272    0.894    4.100    0.443    0.639    0.015     28.500      2.250     32.400      2.770
    1.088    0.638    5.864    4.243    0.577    2.218     28.500     11.780     29.250      9.790
    4.243    0.577    2.218    0.733    0.857    5.273     28.500     11.780     31.950     13.420
    3.052    0.283    3.203    3.397    0.707    3.526     28.800     40.180     33.450     41.140
    1.391    0.377    5.119    3.052    0.283    3.203     29.100     42.780     29.700     42.780
    0.566    0.450    5.001    4.888    0.443    1.165     29.250      6.670     29.550      7.710
    4.888    0.443    1.165    1.061    0.456    5.728     29.250      6.670     30.600      6.060
    4.243    0.577    2.218    2.020    0.610    4.358     29.250      9.790     30.450      9.270
    2.020    0.610    4.358    4.888    0.443    1.165     29.550      7.710     30.600      9.010
    1.391    0.377    5.119    1.506    0.409    5.337     29.550     43.040     29.700     42.950
    1.061    0.456    5.728    3.054    0.532    3.106     29.850      5.110     30.600      6.060
    3.054    0.532    3.106    2.272    0.894    4.100     29.850      5.110     31.950      4.590
    4.243    0.577    2.218    1.223    0.749    5.443     30.450      9.270     32.400      9.700
    1.223    0.749    5.443    2.020    0.610    4.358     30.450      9.270     30.600      9.010
    3.054    0.532    3.106    4.888    0.443    1.165     30.600      6.060     31.350      6.150
    1.223    0.749    5.443    4.888    0.443    1.165     30.600      9.010     32.550      8.400
    4.832    0.408    0.807    1.275    0.674    5.706     31.200     35.160     31.800     25.630
    1.275    0.674    5.706    3.397    0.707    3.526     31.200     35.160     35.400     36.550
    4.888    0.443    1.165    0.622    0.653    4.922     31.350      6.150     32.700      7.970
    0.622    0.653    4.922    3.054    0.532    3.106     31.350      6.150     31.950      5.280
    2.683    0.302    4.691    6.228    0.742    6.167     31.650     18.100     31.950     19.830
    6.228    0.742    6.167    0.733    0.857    5.273     31.650     18.100     32.550     17.230
    1.275    0.674    5.706    1.184    0.699    5.441     31.800     25.630     35.100     23.730
    3.054    0.532    3.106    3.075    0.446    3.833     31.950      4.590     31.950      5.280
    3.075    0.446    3.833    2.272    0.894    4.100     31.950      4.590     32.400      3.460
    3.075    0.446    3.833    0.622    0.653    4.922     31.950      5.280     33.300      6.410
    0.733    0.857    5.273    2.500    0.995    4.071     31.950     13.420     32.550     17.230
    2.500    0.995    4.071    4.243    0.577    2.218     31.950     13.420     32.850     12.040
    6.228    0.742    6.167    1.184    0.699    5.441     31.950     19.830     33.750     20.180
    2.272    0.894    4.100    3.495    0.799    3.025     32.400      2.770     32.400      2.940
    3.495    0.799    3.025    0.443    0.639    0.015     32.400      2.770     33.900      1.910
    2.272    0.894    4.100    3.495    0.799    3.025     32.400      3.290     32.400      3.460
    3.495    0.799    3.025    3.075    0.446    3.833     32.400      3.460     34.050      2.680
    1.223    0.749    5.443    5.450    0.756    0.374     32.400      9.700     32.550      8.400
    5.450    0.756    0.374    4.243    0.577    2.218     32.400      9.700     32.850     10.480
    4.888    0.443    1.165    5.450    0.756    0.374     32.550      8.400     32.700      7.970
    2.500    0.995    4.071    6.228    0.742    6.167     32.550     17.230     34.200     17.840
    5.450    0.756    0.374    0.622    0.653    4.922     32.700      7.970     33.150      7.880
    5.450    0.756    0.374    2.737    0.691    3.111     32.850     10.480     34.350     11.520
    4.243    0.577    2.218    2.737    0.691    3.111     32.850     10.480     32.850     12.040
    2.737    0.691    3.111    2.500    0.995    4.071     32.850     12.040     34.350     11.520
    3.052    0.283    3.203    0.367    0.643    5.334     32.850     42.700     33.150     42.700
    0.622    0.653    4.922    0.483    0.644    6.274     33.150      7.880     33.300      6.410
    0.483    0.644    6.274    5.450    0.756    0.374     33.150      7.880     35.250      7.880
    3.052    0.283    3.203    4.584    1.119    1.276     33.150     42.700     33.450     42.520
    4.584    1.119    1.276    0.367    0.643    5.334     33.150     42.700     33.300     42.950
    0.483    0.644    6.274    3.075    0.446    3.833     33.300      6.410     34.650      6.150
    3.397    0.707    3.526    0.932    0.809    5.742     33.450     41.140     35.400     36.550
    0.932    0.809    5.742    3.052    0.283    3.203     33.450     41.140     33.750     42.180
    1.184    0.699    5.441    6.000    0.436    0.179     33.750     20.180     35.400     22.520
    1.184    0.699    5.441    6.000    0.436    0.179     35.400     22.520     34.650     22.780
    1.184    0.699    5.441    6.000    0.436    0.179     34.650     22.780     35.100     23.730
    6.000    0.436    0.179    6.228    0.742    6.167     33.750     20.180     34.650     19.310
    0.443    0.639    0.015    0.510    0.534    6.125     33.900      1.910     34.800      0.690
    0.510    0.534    6.125    3.495    0.799    3.025     33.900      1.910     34.050      2.680
    0.510    0.534    6.125    3.075    0.446    3.833     34.050      2.680     34.200      2.770
    3.075    0.446    3.833    6.180    0.647    0.441     34.200      2.770     35.100      5.370
    6.180    0.647    0.441    0.510    0.534    6.125     34.200      2.770     35.400      1.390
    6.228    0.742    6.167    5.452    0.794    1.327     34.200     17.840     34.650     19.310
    5.452    0.794    1.327    2.500    0.995    4.071     34.200     17.840     35.250     17.750
    5.452    0.794    1.327    2.500    0.995    4.071     35.250     17.750     36.600     15.240
    5.450    0.756    0.374    2.500    0.995    4.071     34.350     11.520     35.700     11.260
    0.483    0.644    6.274    1.475    0.765    5.188     34.650      6.150     35.250      7.880
    1.475    0.765    5.188    3.075    0.446    3.833     34.650      6.150     35.100      5.370
    5.452    0.794    1.327    6.000    0.436    0.179     34.650     19.310     35.700     19.400
    6.101    0.933    0.044    0.443    0.639    0.015     34.800      0.690     34.350      0.090
    0.510    0.534    6.125    6.101    0.933    0.044     34.800      0.690     35.400      1.390
    1.475    0.765    5.188    6.180    0.647    0.441     35.100      5.370     36.150      5.280
    6.000    0.436    0.179    1.275    0.674    5.706     35.100     23.730     36.150     23.470
    1.475    0.765    5.188    5.450    0.756    0.374     35.250      7.880     35.700      8.140
    6.101    0.933    0.044    6.180    0.647    0.441     35.400      1.390     36.750      1.130
    0.932    0.809    5.742    1.275    0.674    5.706     35.400     36.550     38.400     35.160
    1.475    0.765    5.188    3.608    0.310    3.271     35.700      8.140     36.900      7.970
    3.608    0.310    3.271    5.450    0.756    0.374     35.700      8.140     35.850      9.960
    5.450    0.756    0.374    0.777    0.376    5.531     35.700     11.260     35.850      9.960
    0.777    0.376    5.531    2.500    0.995    4.071     35.700     11.260     36.600     12.300
    6.000    0.436    0.179    4.174    0.724    2.587     35.700     19.400     36.150     23.470
    4.174    0.724    2.587    5.452    0.794    1.327     35.700     19.400     37.800     17.490
    3.608    0.310    3.271    0.777    0.376    5.531     35.850      9.960     36.750      9.790
    6.180    0.647    0.441    4.178    0.912    2.419     36.150      5.280     37.650      3.720
    4.178    0.912    2.419    1.475    0.765    5.188     36.150      5.280     36.900      7.970
    4.174    0.724    2.587    1.275    0.674    5.706     36.150     23.470     40.950     26.410
    0.777    0.376    5.531    4.639    0.567    1.831     36.600     12.300     37.800     12.300
    4.639    0.567    1.831    2.500    0.995    4.071     36.600     12.300     36.600     15.240
    5.452    0.794    1.327    4.639    0.567    1.831     36.600     15.240     37.800     17.490
    6.101    0.933    0.044    2.374    0.660    3.364     36.750      1.130     37.650      0.090
    2.374    0.660    3.364    6.180    0.647    0.441     36.750      1.130     37.650      3.720
    0.777    0.376    5.531    4.860    0.684    1.801     36.750      9.790     38.100     11.090
    4.860    0.684    1.801    3.608    0.310    3.271     36.750      9.790     37.350      8.400
    3.608    0.310    3.271    4.178    0.912    2.419     36.900      7.970     37.350      8.400
    4.178    0.912    2.419    4.860    0.684    1.801     37.350      8.400     39.600      8.490
    2.374    0.660    3.364    4.178    0.912    2.419     37.650      3.720     40.650      3.550
    0.777    0.376    5.531    4.121    0.631    2.890     37.800     12.300     38.100     11.090
    4.121    0.631    2.890    4.639    0.567    1.831     37.800     12.300     39.750     12.900
    4.121    0.631    2.890    4.639    0.567    1.831     39.750     12.900     41.100     11.600
    4.639    0.567    1.831    4.174    0.724    2.587     37.800     17.490     40.800     18.010
    4.639    0.567    1.831    4.174    0.724    2.587     40.800     18.010     42.900     19.920
    4.121    0.631    2.890    4.860    0.684    1.801     38.100     11.090     39.900     10.220
    1.275    0.674    5.706    3.958    0.630    2.200     38.400     35.160     39.300     34.640
    3.958    0.630    2.200    0.932    0.809    5.742     38.400     35.160     41.550     36.810
    1.275    0.674    5.706    4.292    0.718    1.605     39.300     34.640     38.400     30.830
    1.275    0.674    5.706    4.292    0.718    1.605     38.400     30.830     40.950     26.410
    4.292    0.718    1.605    3.958    0.630    2.200     39.300     34.640     41.400     35.510
    4.860    0.684    1.801    2.725    0.626    3.583     39.600      8.490     40.050      9.790
    2.725    0.626    3.583    4.178    0.912    2.419     39.600      8.490     40.950      6.670
    4.860    0.684    1.801    5.124    0.217    0.727     39.900     10.220     40.050      9.790
    5.124    0.217    0.727    4.121    0.631    2.890     39.900     10.220     41.100     11.600
    5.124    0.217    0.727    2.725    0.626    3.583     40.050      9.790     41.400      9.700
    4.178    0.912    2.419    4.047    0.739    1.522     40.650      3.550     41.400      4.330
    4.047    0.739    1.522    2.374    0.660    3.364     40.650      3.550     41.400      2.250
    4.047    0.739    1.522    2.374    0.660    3.364     41.400      2.250     42.900      1.910
    2.725    0.626    3.583    5.491    0.425    1.304     40.950      6.670     42.150      8.400
    5.491    0.425    1.304    4.178    0.912    2.419     40.950      6.670     41.400      4.330
    4.292    0.718    1.605    4.174    0.724    2.587     40.950     26.410     41.700     26.330
    4.639    0.567    1.831    5.124    0.217    0.727     41.100     11.600     42.900     10.740
    5.491    0.425    1.304    4.047    0.739    1.522     41.400      4.330     44.100      3.290
    2.725    0.626    3.583    5.371    0.700    1.612     41.400      9.700     42.150      8.400
    5.371    0.700    1.612    5.124    0.217    0.727     41.400      9.700     42.750     10.310
    3.958    0.630    2.200    0.914    0.618    6.123     41.400     35.510     41.550     36.810
    0.914    0.618    6.123    4.292    0.718    1.605     41.400     35.510     44.550     32.300
    0.932    0.809    5.742    0.914    0.618    6.123     41.550     36.810     41.850     38.540
    0.932    0.809    5.742    0.914    0.618    6.123     41.850     38.540     43.800     40.700
    4.174    0.724    2.587    2.386    0.721    4.616     41.700     26.330     43.350     22.950
    2.386    0.721    4.616    4.292    0.718    1.605     41.700     26.330     42.900     27.190
    0.932    0.809    5.742    2.446    0.601    3.476     41.700     42.950     42.300     42.950
    5.491    0.425    1.304    5.371    0.700    1.612     42.150      8.400     42.750      8.400
    5.491    0.425    1.304    0.836    0.230    5.432     42.750      8.400     44.400      7.620
    0.836    0.230    5.432    5.371    0.700    1.612     42.750      8.400     43.350      9.790
    5.124    0.217    0.727    4.392    0.393    1.927     42.750     10.310     42.900     10.740
    4.392    0.393    1.927    5.371    0.700    1.612     42.750     10.310     43.350      9.790
    2.374    0.660    3.364    2.765    0.659    3.977     42.900      1.910     41.850      0.090
    2.765    0.659    3.977    4.047    0.739    1.522     42.900      1.910     44.400      2.770
    4.392    0.393    1.927    4.639    0.567    1.831     42.900     10.740     43.800     11.090
    4.392    0.393    1.927    4.639    0.567    1.831     43.800     11.090     44.400     14.200
    4.174    0.724    2.587    3.938    0.694    2.952     42.900     19.920     43.350     21.220
    3.938    0.694    2.952    4.639    0.567    1.831     42.900     19.920     45.450     18.790
    4.292    0.718    1.605    2.045    0.636    4.885     42.900     27.190     44.850     30.220
    2.045    0.636    4.885    2.386    0.721    4.616     42.900     27.190     45.300     26.330
    2.045    0.636    4.885    2.386    0.721    4.616     45.300     26.330     45.900     24.080
    4.879    0.591    2.007    0.932    0.809    5.742     43.200     42.780     43.350     42.700
    4.392    0.393    1.927    0.836    0.230    5.432     43.350      9.790     44.400      9.700
    4.174    0.724    2.587    6.108    0.752    0.638     43.350     21.220     43.350     22.950
    6.108    0.752    0.638    3.938    0.694    2.952     43.350     21.220     45.300     20.960
    6.108    0.752    0.638    2.386    0.721    4.616     43.350     22.950     45.300     23.040
    3.386    0.068    2.418    0.932    0.809    5.742     43.350     42.520     42.900     41.740
    3.386    0.068    2.418    0.932    0.809    5.742     42.900     41.740     43.800     40.700
    3.386    0.068    2.418    4.879    0.591    2.007     43.650     42.700     43.800     42.780
    3.386    0.068    2.418    0.914    0.618    6.123     43.800     40.700     44.850     40.620
    5.491    0.425    1.304    0.916    0.690    5.680     44.100      3.290     44.400      5.540
    5.491    0.425    1.304    0.916    0.690    5.680     44.400      5.540     45.450      6.150
    0.916    0.690    5.680    4.047    0.739    1.522     44.100      3.290     44.250      3.200
    4.047    0.739    1.522    1.384    0.670    5.010     44.250      3.200     44.400      2.770
    1.384    0.670    5.010    0.916    0.690    5.680     44.250      3.200     46.200      3.810
    1.384    0.670    5.010    2.765    0.659    3.977     44.400      2.770     45.600      1.910
    5.491    0.425    1.304    4.779    0.442    1.010     44.400      7.620     45.450      6.150
    4.779    0.442    1.010    0.836    0.230    5.432     44.400      7.620     44.400      9.700
    4.779    0.442    1.010    4.392    0.393    1.927     44.400      9.700     45.900     10.050
    4.639    0.567    1.831    1.232    0.196    5.421     44.400     14.200     44.250     15.680
    4.639    0.567    1.831    1.232    0.196    5.421     44.250     15.680     45.600     16.280
    4.639    0.567    1.831    1.232    0.196    5.421     45.600     16.280     45.600     17.320
    1.232    0.196    5.421    4.392    0.393    1.927     44.400     14.200     46.350     13.080
    4.292    0.718    1.605    3.410    0.538    3.233     44.550     32.300     44.850     30.220
    3.410    0.538    3.233    0.914    0.618    6.123     44.550     32.300     44.850     32.650
    2.045    0.636    4.885    3.410    0.538    3.233     44.850     30.220     46.200     29.440
    0.914    0.618    6.123    4.698    0.364    2.115     44.850     32.650     44.850     40.620
    4.698    0.364    2.115    3.410    0.538    3.233     44.850     32.650     48.150     32.300
    4.698    0.364    2.115    3.386    0.068    2.418     44.850     40.620     45.900     41.400
    6.108    0.752    0.638    0.163    0.432    6.020     45.300     20.960     45.300     23.040
    0.163    0.432    6.020    3.938    0.694    2.952     45.300     20.960     46.350     19.660
    2.386    0.721    4.616    0.163    0.432    6.020     45.300     23.040     45.900     24.080
    4.779    0.442    1.010    0.916    0.690    5.680     45.450      6.150     46.200      6.410
    4.639    0.567    1.831    4.467    0.809    2.262     45.450     18.790     45.600     17.320
    4.467    0.809    2.262    3.938    0.694    2.952     45.450     18.790     45.900     19.400
    2.765    0.659    3.977    1.380    0.674    4.228     45.600      1.910     45.900      1.390
    1.380    0.674    4.228    1.384    0.670    5.010     45.600      1.910     46.800      1.910
    1.380    0.674    4.228    1.384    0.670    5.010     46.800      1.910     45.900      1.390
    4.467    0.809    2.262    1.232    0.196    5.421     45.600     17.320     47.700     17.320
    3.386    0.068    2.418    0.203    0.747    0.286     45.600     42.950     45.900     41.400
    2.765    0.659    3.977    1.384    0.670    5.010     45.900      1.390     46.950      0.090
    4.392    0.393    1.927    3.794    0.299    2.983     45.900     10.050     46.800     11.090
    3.794    0.299    2.983    4.779    0.442    1.010     45.900     10.050     47.400      8.140
    3.938    0.694    2.952    3.127    0.595    3.465     45.900     19.400     46.350     19.660
    3.127    0.595    3.465    4.467    0.809    2.262     45.900     19.400     47.400     18.530
    2.045    0.636    4.885    0.163    0.432    6.020     45.900     24.080     48.150     23.990
    4.698    0.364    2.115    0.203    0.747    0.286     45.900     41.400     50.400     40.880
