# segment file written by condition_segs: version 05/07/22
# some SrTiO3 data from http://mimp.materials.cmu.edu/~gr20/Grain_Boundary_Data_Archive/SrTiO3_1/SrT
# comment: Some SrTiO3 data from the Grain_Boundary_Data_Archive                                               
#   phi1     PHI      phi2     phi1     PHI      phi2        x1         y1         x2         y2 
    5.736    1.148    0.289    5.786    0.292    0.320     15.300      4.500     18.750      5.630
    5.810    0.532    0.676    1.634    0.201    4.675     15.300      9.010     15.300      9.700
    1.634    0.201    4.675    6.122    0.643    5.989     15.300      9.010     15.450      7.880
    1.634    0.201    4.675    3.935    0.727    2.320     15.300      9.700     15.900     10.050
    3.221    0.550    3.087    4.641    0.617    1.927     15.300     38.280     18.900     39.660
    5.736    1.148    0.289    5.769    0.435    0.806     15.450      3.550     17.400      1.910
    5.736    1.148    0.289    5.769    0.435    0.806     17.400      1.910     19.650      1.650
    5.786    0.292    0.320    1.634    0.201    4.675     15.450      7.880     18.150      8.230
    3.342    0.417    3.604    4.832    0.409    0.807     15.450     24.850     14.550     27.630
    3.342    0.417    3.604    4.832    0.409    0.807     14.550     27.630     16.500     31.870
    4.832    0.409    0.807    5.047    0.606    1.210     15.450     24.850     22.050     21.910
    3.935    0.727    2.320    5.033    0.561    0.554     15.900     10.050     16.050     11.000
    5.033    0.561    0.554    1.634    0.201    4.675     15.900     10.050     17.400     10.050
    5.033    0.561    0.554    4.123    0.134    2.441     16.050     11.000     16.500     11.090
    4.641    0.617    1.927    4.821    0.587    0.576     16.050     42.700     16.350     42.700
    4.123    0.134    2.441    1.238    0.199    4.832     16.500     11.090     17.700     13.340
    1.238    0.199    4.832    5.033    0.561    0.554     16.500     11.090     17.550     10.480
    4.123    0.134    2.441    0.684    0.543    5.331     16.500     16.450     17.100     15.420
    0.684    0.543    5.331    2.878    0.579    2.869     16.500     16.450     18.000     17.840
    3.221    0.550    3.087    4.832    0.409    0.807     16.500     31.870     21.450     35.250
    3.221    0.550    3.087    4.832    0.409    0.807     21.450     35.250     22.500     39.140
    4.821    0.587    0.576    1.509    0.392    5.290     16.500     42.780     16.500     42.950
    4.123    0.134    2.441    2.732    0.118    4.065     17.100     15.420     17.700     13.340
    2.732    0.118    4.065    0.684    0.543    5.331     17.100     15.420     18.000     16.280
    2.732    0.118    4.065    0.684    0.543    5.331     18.000     16.280     21.000     15.760
    5.033    0.561    0.554    2.734    0.410    3.814     17.400     10.050     17.550     10.480
    2.734    0.410    3.814    1.634    0.201    4.675     17.400     10.050     18.150      8.230
    2.734    0.410    3.814    1.238    0.199    4.832     17.550     10.480     19.950     11.340
    1.238    0.199    4.832    2.732    0.118    4.065     17.700     13.340     19.950     12.900
    1.238    0.199    4.832    2.732    0.118    4.065     19.950     12.900     20.100     12.120
    5.047    0.606    1.210    0.684    0.543    5.331     18.000     17.840     18.900     17.840
    2.734    0.410    3.814    5.786    0.292    0.320     18.150      8.230     18.600      8.140
    5.786    0.292    0.320    0.115    0.081    5.665     18.600      8.140     19.350      6.670
    0.115    0.081    5.665    2.734    0.410    3.814     18.600      8.140     20.700     10.050
    5.786    0.292    0.320    2.125    0.635    3.919     18.750      5.630     19.350      6.670
    2.125    0.635    3.919    5.736    1.148    0.289     18.750      5.630     20.850      4.240
    5.047    0.606    1.210    1.105    0.462    5.925     18.900     17.840     22.050     21.910
    1.105    0.462    5.925    0.684    0.543    5.331     18.900     17.840     21.000     15.760
    4.641    0.617    1.927    4.145    0.743    2.051     18.900     39.660     19.200     42.440
    4.145    0.743    2.051    3.221    0.550    3.087     18.900     39.660     21.750     40.440
    0.115    0.081    5.665    2.125    0.635    3.919     19.350      6.670     21.450      6.320
    5.769    0.435    0.806    1.936    0.687    4.478     19.650      1.650     19.650      0.090
    1.936    0.687    4.478    5.736    1.148    0.289     19.650      1.650     21.000      1.730
    1.238    0.199    4.832    5.401    0.509    0.131     19.950     11.340     20.100     12.120
    5.401    0.509    0.131    2.734    0.410    3.814     19.950     11.340     20.400     11.090
    2.732    0.118    4.065    5.401    0.509    0.131     20.100     12.120     20.700     12.120
    1.158    0.466    5.641    2.734    0.410    3.814     20.400     11.090     20.700     10.050
    5.401    0.509    0.131    1.158    0.466    5.641     20.400     11.090     21.000     11.090
    1.158    0.466    5.641    0.115    0.081    5.665     20.700     10.050     21.000      9.700
    2.732    0.118    4.065    3.839    1.041    2.295     20.700     12.120     21.450     15.680
    3.839    1.041    2.295    5.401    0.509    0.131     20.700     12.120     21.000     11.090
    5.736    1.148    0.289    1.396    0.774    5.432     20.850      4.240     21.000      1.730
    1.396    0.774    5.432    2.125    0.635    3.919     20.850      4.240     21.900      5.370
    1.396    0.774    5.432    1.936    0.687    4.478     21.000      1.730     21.150      1.470
    0.115    0.081    5.665    5.042    0.457    1.402     21.000      9.700     22.500      8.140
    5.042    0.457    1.402    1.158    0.466    5.641     21.000      9.700     21.450     11.000
    1.158    0.466    5.641    3.839    1.041    2.295     21.000     11.090     21.450     11.000
    1.105    0.462    5.925    2.732    0.118    4.065     21.000     15.760     21.450     15.680
    4.145    0.743    2.051    5.996    0.267    5.904     21.000     42.440     21.150     42.180
    1.936    0.687    4.478    5.103    0.514    1.524     21.150      1.130     20.250      0.090
    5.103    0.514    1.524    6.245    1.425    6.237     21.150      1.130     22.650      0.090
    6.245    1.425    6.237    1.936    0.687    4.478     21.150      1.130     21.150      1.470
    1.396    0.774    5.432    6.245    1.425    6.237     21.150      1.470     24.000      1.910
    2.125    0.635    3.919    0.216    0.414    6.163     21.450      6.320     21.900      5.370
    0.216    0.414    6.163    0.115    0.081    5.665     21.450      6.320     22.500      7.450
    5.042    0.457    1.402    3.839    1.041    2.295     21.450     11.000     22.200     11.090
    3.839    1.041    2.295    1.105    0.462    5.925     21.450     15.680     22.500     15.760
    4.145    0.743    2.051    2.214    0.197    5.446     21.600     41.920     21.750     40.440
    3.221    0.550    3.087    2.214    0.197    5.446     21.750     40.440     22.350     40.100
    0.216    0.414    6.163    1.396    0.774    5.432     21.900      5.370     22.350      5.280
    1.105    0.462    5.925    4.832    0.409    0.807     22.050     21.910     24.450     21.910
    3.839    1.041    2.295    5.847    0.732    0.717     22.200     11.090     22.650     11.860
    3.839    1.041    2.295    5.847    0.732    0.717     22.650     11.860     24.600     11.780
    5.847    0.732    0.717    5.042    0.457    1.402     22.200     11.090     23.250     10.480
    1.396    0.774    5.432    1.457    0.789    5.564     22.350      5.280     24.450      3.200
    1.457    0.789    5.564    0.216    0.414    6.163     22.350      5.280     23.400      6.060
    3.221    0.550    3.087    4.440    0.502    2.544     22.350     40.100     22.500     39.140
    4.440    0.502    2.544    2.214    0.197    5.446     22.350     40.100     24.000     41.220
    0.115    0.081    5.665    4.380    0.571    2.264     22.500      7.450     22.500      8.140
    4.380    0.571    2.264    0.216    0.414    6.163     22.500      7.450     23.400      6.060
    4.380    0.571    2.264    5.042    0.457    1.402     22.500      8.140     23.700      8.490
    1.105    0.462    5.925    0.035    0.505    6.093     22.500     15.760     26.100     17.840
    0.035    0.505    6.093    3.839    1.041    2.295     22.500     15.760     25.200     13.340
    4.440    0.502    2.544    4.832    0.409    0.807     22.500     39.140     27.150     37.500
    5.042    0.457    1.402    0.933    0.433    4.757     23.250     10.480     23.700      9.180
    0.933    0.433    4.757    5.847    0.732    0.717     23.250     10.480     24.600     11.090
    1.457    0.789    5.564    4.380    0.571    2.264     23.400      6.060     25.200      5.890
    2.214    0.197    5.446    5.753    0.514    0.580     23.400     42.440     24.000     41.220
    5.042    0.457    1.402    1.090    0.638    5.862     23.700      8.490     23.700      9.180
    1.090    0.638    5.862    4.380    0.571    2.264     23.700      8.490     25.200      7.620
    1.090    0.638    5.862    0.933    0.433    4.757     23.700      9.180     24.600     11.090
    6.245    1.425    6.237    3.700    0.369    2.455     24.000      1.910     24.150      0.610
    3.700    0.369    2.455    1.396    0.774    5.432     24.000      1.910     24.750      2.510
    5.753    0.514    0.580    4.440    0.502    2.544     24.000     41.220     25.200     40.880
    5.753    0.514    0.580    4.440    0.502    2.544     25.200     40.880     25.950     42.000
    6.245    1.425    6.237    1.726    0.619    4.191     24.150      0.610     23.850      0.090
    1.726    0.619    4.191    3.700    0.369    2.455     24.150      0.610     25.050      0.610
    1.396    0.774    5.432    0.595    0.569    5.459     24.450      3.200     24.750      2.510
    0.595    0.569    5.459    1.457    0.789    5.564     24.450      3.200     25.350      5.800
    1.105    0.462    5.925    1.579    0.628    4.095     24.450     21.910     25.050     21.390
    1.579    0.628    4.095    4.832    0.409    0.807     24.450     21.910     25.350     22.430
    5.847    0.732    0.717    1.090    0.638    5.862     24.600     11.090     24.750     11.340
    5.847    0.732    0.717    5.171    0.561    1.878     24.600     11.780     24.750     11.340
    5.171    0.561    1.878    3.839    1.041    2.295     24.600     11.780     25.200     13.340
    0.595    0.569    5.459    3.700    0.369    2.455     24.750      2.510     25.350      2.510
    5.171    0.561    1.878    1.090    0.638    5.862     24.750     11.340     26.850     11.340
    0.871    0.625    5.791    1.726    0.619    4.191     25.050      0.610     25.050      0.090
    0.871    0.625    5.791    3.700    0.369    2.455     25.050      0.610     25.500      0.690
    1.105    0.462    5.925    1.183    0.698    5.442     25.050     21.390     26.100     19.570
    1.183    0.698    5.442    1.579    0.628    4.095     25.050     21.390     25.350     22.430
    4.380    0.571    2.264    4.063    0.717    2.542     25.200      5.890     25.200      7.620
    4.063    0.717    2.542    1.457    0.789    5.564     25.200      5.890     25.350      5.800
    4.063    0.717    2.542    1.090    0.638    5.862     25.200      7.620     27.600      7.970
    5.171    0.561    1.878    0.035    0.505    6.093     25.200     13.340     27.000     13.860
    0.595    0.569    5.459    4.225    0.745    2.078     25.350      2.510     27.600      3.810
    4.225    0.745    2.078    3.700    0.369    2.455     25.350      2.510     25.500      0.690
    0.595    0.569    5.459    4.063    0.717    2.542     25.350      5.800     25.650      5.800
    1.183    0.698    5.442    4.832    0.409    0.807     25.350     22.430     29.550     23.470
    4.225    0.745    2.078    0.871    0.625    5.791     25.500      0.690     28.050      0.430
    0.595    0.569    5.459    6.266    0.722    5.969     25.650      5.800     27.600      5.020
    6.266    0.722    5.969    4.063    0.717    2.542     25.650      5.800     27.150      6.670
    1.105    0.462    5.925    0.730    0.857    5.275     26.100     17.840     26.100     18.010
    0.730    0.857    5.275    0.035    0.505    6.093     26.100     17.840     27.000     13.860
    0.730    0.857    5.275    4.823    0.516    1.305     26.100     18.010     28.200     18.880
    1.105    0.462    5.925    4.823    0.516    1.305     26.100     18.010     26.100     19.570
    4.823    0.516    1.305    1.183    0.698    5.442     26.100     19.570     27.450     19.830
    5.753    0.514    0.580    5.444    0.532    0.544     26.100     42.260     26.100     42.440
    3.056    0.287    3.199    4.440    0.502    2.544     26.550     42.000     28.650     40.100
    3.056    0.287    3.199    5.444    0.532    0.544     26.550     42.180     26.700     42.260
    5.171    0.561    1.878    1.412    0.523    5.248     26.850     11.340     27.600     12.300
    1.412    0.523    5.248    1.090    0.638    5.862     26.850     11.340     28.350     11.520
    5.171    0.561    1.878    0.730    0.857    5.275     27.000     13.860     27.600     12.300
    4.063    0.717    2.542    0.560    0.453    5.004     27.150      6.670     27.750      7.880
    0.560    0.453    5.004    6.266    0.722    5.969     27.150      6.670     28.350      6.150
    4.832    0.409    0.807    3.398    0.706    3.526     27.150     37.500     31.050     34.900
    3.398    0.706    3.526    4.440    0.502    2.544     27.150     37.500     28.650     40.100
    4.823    0.516    1.305    2.682    0.303    3.121     27.450     19.830     28.200     18.880
    2.682    0.303    3.121    1.183    0.698    5.442     27.450     19.830     28.650     20.700
    2.682    0.303    3.121    1.183    0.698    5.442     28.650     20.700     32.400     20.090
    0.595    0.569    5.459    2.273    0.896    4.098     27.600      3.810     27.600      5.020
    2.273    0.896    4.098    4.225    0.745    2.078     27.600      3.810     28.800      3.460
    4.225    0.745    2.078    2.273    0.896    4.098     28.800      3.460     28.800      2.420
    2.273    0.896    4.098    6.266    0.722    5.969     27.600      5.020     28.500      5.370
    1.090    0.638    5.862    2.020    0.609    4.358     27.600      7.970     27.150      9.440
    1.090    0.638    5.862    2.020    0.609    4.358     27.150      9.440     28.650     10.310
    2.020    0.609    4.358    4.063    0.717    2.542     27.600      7.970     27.750      7.880
    1.412    0.523    5.248    0.730    0.857    5.275     27.600     12.300     28.350     12.040
    0.560    0.453    5.004    2.020    0.609    4.358     27.750      7.880     29.100      7.620
    4.225    0.745    2.078    0.444    0.640    0.013     28.050      0.430     28.800      2.420
    0.444    0.640    0.013    0.871    0.625    5.791     28.050      0.430     28.050      0.090
    2.682    0.303    3.121    0.730    0.857    5.275     28.200     18.880     30.450     17.750
    2.682    0.303    3.121    0.730    0.857    5.275     30.450     17.750     32.100     18.010
    0.560    0.453    5.004    1.058    0.460    5.739     28.350      6.150     29.100      6.930
    1.058    0.460    5.739    6.266    0.722    5.969     28.350      6.150     28.500      5.370
    1.090    0.638    5.862    4.244    0.578    2.216     28.350     11.520     28.650     10.310
    1.412    0.523    5.248    4.244    0.578    2.216     28.350     11.520     28.350     12.040
    4.244    0.578    2.216    0.730    0.857    5.275     28.350     12.040     31.800     13.680
    1.058    0.460    5.739    2.273    0.896    4.098     28.500      5.370     30.000      5.370
    4.244    0.578    2.216    2.020    0.609    4.358     28.650     10.310     30.450      9.440
    3.398    0.706    3.526    3.056    0.287    3.199     28.650     40.100     32.400     41.400
    0.444    0.640    0.013    2.273    0.896    4.098     28.800      2.420     32.250      3.550
    0.560    0.453    5.004    4.884    0.442    1.169     29.100      6.930     29.100      7.620
    4.884    0.442    1.169    1.058    0.460    5.739     29.100      6.930     30.300      6.060
    4.884    0.442    1.169    2.020    0.609    4.358     29.100      7.620     30.450      9.440
    3.056    0.287    3.199    3.161    0.253    3.743     29.250     42.700     29.550     42.700
    1.183    0.698    5.442    5.863    0.796    1.060     29.550     23.470     30.450     23.300
    1.183    0.698    5.442    5.863    0.796    1.060     30.450     23.300     30.450     23.990
    5.863    0.796    1.060    4.832    0.409    0.807     29.550     23.470     30.450     23.990
    1.058    0.460    5.739    3.053    0.531    3.110     30.000      5.370     30.300      6.060
    3.053    0.531    3.110    2.273    0.896    4.098     30.000      5.370     31.950      5.110
    3.053    0.531    3.110    4.884    0.442    1.169     30.300      6.060     31.500      6.060
    4.884    0.442    1.169    4.244    0.578    2.216     30.450      9.440     31.500      9.530
    1.183    0.698    5.442    4.832    0.409    0.807     30.450     23.990     31.650     25.370
    4.832    0.409    0.807    1.274    0.674    5.707     31.050     34.900     31.650     25.370
    1.274    0.674    5.707    3.398    0.706    3.526     31.050     34.900     32.850     36.290
    1.274    0.674    5.707    3.398    0.706    3.526     32.850     36.290     35.400     36.550
    3.053    0.531    3.110    0.626    0.656    4.915     31.500      6.060     31.950      5.630
    0.626    0.656    4.915    4.884    0.442    1.169     31.500      6.060     32.850      7.880
    4.244    0.578    2.216    1.221    0.750    5.445     31.500      9.530     32.700      9.700
    1.221    0.750    5.445    4.884    0.442    1.169     31.500      9.530     32.400      9.010
    1.274    0.674    5.707    1.183    0.698    5.442     31.650     25.370     34.800     23.560
    0.730    0.857    5.275    2.500    0.997    4.068     31.800     13.680     32.550     17.230
    2.500    0.997    4.068    4.244    0.578    2.216     31.800     13.680     33.150     12.380
    3.078    0.450    3.831    3.053    0.531    3.110     31.950      5.110     31.950      5.630
    3.078    0.450    3.831    2.273    0.896    4.098     31.950      5.110     32.250      3.550
    0.626    0.656    4.915    3.078    0.450    3.831     31.950      5.630     33.300      6.580
    0.730    0.857    5.275    6.230    0.741    6.167     32.100     18.010     32.550     17.230
    6.230    0.741    6.167    2.682    0.303    3.121     32.100     18.010     32.400     20.090
    3.078    0.450    3.831    0.444    0.640    0.013     32.250      3.550     32.700      3.460
    1.221    0.750    5.445    5.447    0.753    0.374     32.400      9.010     32.700      9.700
    5.447    0.753    0.374    4.884    0.442    1.169     32.400      9.010     32.850      7.880
    6.230    0.741    6.167    1.183    0.698    5.442     32.400     20.090     32.700     20.090
    3.056    0.287    3.199    3.398    0.706    3.526     32.400     41.740     32.400     41.920
    2.500    0.997    4.068    6.230    0.741    6.167     32.550     17.230     33.900     17.840
    0.444    0.640    0.013    3.498    0.809    3.012     32.700      3.460     33.750      2.510
    3.498    0.809    3.012    3.078    0.450    3.831     32.700      3.460     33.900      3.290
    5.447    0.753    0.374    4.244    0.578    2.216     32.700      9.700     32.850     10.480
    6.230    0.741    6.167    4.069    0.509    2.313     32.700     20.090     34.200     19.570
    4.069    0.509    2.313    1.183    0.698    5.442     32.700     20.090     33.900     21.130
    2.731    0.343    4.647    1.438    0.342    4.114     32.700     42.260     32.850     42.520
    2.731    0.343    4.647    4.535    0.837    1.183     32.700     42.780     32.850     42.700
    0.626    0.656    4.915    5.447    0.753    0.374     32.850      7.880     33.300      7.620
    5.447    0.753    0.374    2.731    0.688    3.119     32.850     10.480     34.800     11.600
    2.731    0.688    3.119    4.244    0.578    2.216     32.850     10.480     33.150     12.380
    2.500    0.997    4.068    2.731    0.688    3.119     33.150     12.380     34.800     11.600
    3.078    0.450    3.831    0.481    0.642    6.274     33.300      6.580     34.350      6.320
    0.626    0.656    4.915    0.481    0.642    6.274     33.300      6.580     33.300      7.620
    0.481    0.642    6.274    5.447    0.753    0.374     33.300      7.620     34.950      7.880
    3.398    0.706    3.526    0.932    0.808    5.743     33.300     41.920     33.750     38.880
    3.398    0.706    3.526    0.932    0.808    5.743     33.750     38.880     35.400     36.550
    3.498    0.809    3.012    0.515    0.542    6.125     33.750      2.510     33.900      3.290
    0.515    0.542    6.125    0.444    0.640    0.013     33.750      2.510     34.950      0.430
    3.078    0.450    3.831    0.515    0.542    6.125     33.900      3.290     34.650      3.200
    6.230    0.741    6.167    5.455    0.794    1.325     33.900     17.840     34.650     19.310
    5.455    0.794    1.325    2.500    0.997    4.068     33.900     17.840     35.850     16.710
    2.500    0.997    4.068    5.455    0.794    1.325     35.850     16.710     35.850     15.160
    4.069    0.509    2.313    5.997    0.438    0.185     33.900     21.130     34.200     19.570
    5.997    0.438    0.185    1.183    0.698    5.442     33.900     21.130     34.800     23.560
    6.230    0.741    6.167    5.997    0.438    0.185     34.200     19.570     34.650     19.310
    3.078    0.450    3.831    1.476    0.765    5.186     34.350      6.320     35.100      5.370
    1.476    0.765    5.186    0.481    0.642    6.274     34.350      6.320     34.950      7.880
    0.932    0.808    5.743    2.398    0.395    4.057     34.350     42.700     34.800     42.950
    0.515    0.542    6.125    6.178    0.647    0.442     34.650      3.200     35.400      0.690
    6.178    0.647    0.442    3.078    0.450    3.831     34.650      3.200     35.100      5.370
    5.455    0.794    1.325    5.997    0.438    0.185     34.650     19.310     35.700     19.400
    2.500    0.997    4.068    5.447    0.753    0.374     34.800     11.600     35.250     11.520
    1.274    0.674    5.707    5.997    0.438    0.185     34.800     23.560     36.450     23.470
    1.476    0.765    5.186    5.447    0.753    0.374     34.950      7.880     36.150      8.400
    1.476    0.765    5.186    6.178    0.647    0.442     35.100      5.370     36.750      5.280
    5.447    0.753    0.374    0.775    0.378    5.534     35.250     11.520     36.300      9.700
    0.775    0.378    5.534    2.500    0.997    4.068     35.250     11.520     36.300     12.820
    0.932    0.808    5.743    1.274    0.674    5.707     35.400     36.550     39.300     34.640
    2.500    0.997    4.068    0.540    0.676    5.749     35.700     14.200     35.850     14.120
    5.997    0.438    0.185    4.176    0.723    2.585     35.700     19.400     36.450     23.470
    4.176    0.723    2.585    5.455    0.794    1.325     35.700     19.400     38.100     17.840
    2.500    0.997    4.068    4.639    0.566    1.831     35.850     14.120     36.300     12.820
    4.639    0.566    1.831    0.540    0.676    5.749     35.850     14.120     36.150     14.640
    1.476    0.765    5.186    3.619    0.307    3.259     36.150      8.400     37.200      8.490
    3.619    0.307    3.259    5.447    0.753    0.374     36.150      8.400     36.300      9.700
    3.619    0.307    3.259    0.775    0.378    5.534     36.300      9.700     36.750      9.790
    0.775    0.378    5.534    4.639    0.566    1.831     36.300     12.820     38.250     12.380
    4.176    0.723    2.585    1.274    0.674    5.707     36.450     23.470     38.400     24.080
    4.176    0.723    2.585    1.274    0.674    5.707     38.400     24.080     40.350     26.410
    2.372    0.662    3.369    6.178    0.647    0.442     36.750      1.130     37.350      4.070
    6.178    0.647    0.442    4.177    0.913    2.419     36.750      5.280     37.350      4.070
    4.177    0.913    2.419    1.476    0.765    5.186     36.750      5.280     37.350      8.400
    0.775    0.378    5.534    4.858    0.685    1.802     36.750      9.790     38.100     11.090
    4.858    0.685    1.802    3.619    0.307    3.259     36.750      9.790     37.200      8.490
    4.639    0.566    1.831    5.455    0.794    1.325     36.750     15.160     38.100     17.840
    4.858    0.685    1.802    1.476    0.765    5.186     37.200      8.490     37.350      8.400
    5.273    0.490    0.810    0.932    0.808    5.743     37.200     42.780     37.800     42.780
    4.177    0.913    2.419    2.372    0.662    3.369     37.350      4.070     40.650      3.720
    4.177    0.913    2.419    4.858    0.685    1.802     37.350      8.400     38.400      8.660
    0.775    0.378    5.534    4.113    0.633    2.895     38.100     11.090     38.250     12.380
    4.113    0.633    2.895    4.858    0.685    1.802     38.100     11.090     39.900     10.220
    4.176    0.723    2.585    4.639    0.566    1.831     38.100     17.840     40.500     18.010
    4.176    0.723    2.585    4.639    0.566    1.831     40.500     18.010     42.900     19.920
    4.639    0.566    1.831    4.113    0.633    2.895     38.250     12.380     40.050     12.900
    4.639    0.566    1.831    4.113    0.633    2.895     40.050     12.900     40.950     12.040
    4.177    0.913    2.419    4.509    0.259    1.638     38.400      8.660     39.900      7.620
    4.509    0.259    1.638    4.858    0.685    1.802     38.400      8.660     40.050      9.960
    3.069    0.650    3.796    0.932    0.808    5.743     38.700     42.950     39.150     42.700
    1.274    0.674    5.707    4.292    0.717    1.606     39.300     34.640     38.400     31.350
    1.274    0.674    5.707    4.292    0.717    1.606     38.400     31.350     40.350     26.410
    4.292    0.717    1.606    0.932    0.808    5.743     39.300     34.640     39.900     34.990
    4.177    0.913    2.419    2.716    0.626    3.589     39.900      7.620     40.050      7.360
    2.716    0.626    3.589    4.509    0.259    1.638     39.900      7.620     41.400      9.530
    4.858    0.685    1.802    5.117    0.213    0.728     39.900     10.220     40.050      9.960
    5.117    0.213    0.728    4.113    0.633    2.895     39.900     10.220     40.950     12.040
    0.932    0.808    5.743    3.949    0.636    2.213     39.900     34.990     41.250     35.770
    3.949    0.636    2.213    4.292    0.717    1.606     39.900     34.990     41.400     35.510
    4.509    0.259    1.638    5.117    0.213    0.728     40.050      9.960     41.400      9.700
    2.716    0.626    3.589    4.177    0.913    2.419     40.350      7.190     40.800      7.100
    4.292    0.717    1.606    4.176    0.723    2.585     40.350     26.410     41.700     26.330
    2.372    0.662    3.369    4.048    0.740    1.521     40.650      3.720     42.750      2.170
    4.048    0.740    1.521    4.177    0.913    2.419     40.650      3.720     41.250      4.590
    4.177    0.913    2.419    5.490    0.426    1.304     40.800      7.100     41.250      4.590
    5.490    0.426    1.304    2.716    0.626    3.589     40.800      7.100     41.850      8.230
    5.117    0.213    0.728    4.639    0.566    1.831     40.950     12.040     42.900     11.260
    5.490    0.426    1.304    4.048    0.740    1.521     41.250      4.590     44.100      2.770
    0.932    0.808    5.743    0.914    0.618    6.125     41.250     35.770     43.800     40.700
    0.914    0.618    6.125    3.949    0.636    2.213     41.250     35.770     41.400     35.510
    4.509    0.259    1.638    5.369    0.698    1.611     41.400      9.530     41.400      9.700
    5.369    0.698    1.611    2.716    0.626    3.589     41.400      9.530     41.850      8.230
    5.369    0.698    1.611    5.117    0.213    0.728     41.400      9.700     43.050     10.310
    0.914    0.618    6.125    4.292    0.717    1.606     41.400     35.510     42.900     34.640
    0.914    0.618    6.125    4.292    0.717    1.606     42.900     34.640     42.900     33.430
    0.914    0.618    6.125    4.292    0.717    1.606     42.900     33.430     44.700     31.520
    2.768    0.658    3.973    2.372    0.662    3.369     41.700      1.390     42.750      2.170
    4.176    0.723    2.585    2.387    0.722    4.616     41.700     26.330     43.800     22.690
    2.387    0.722    4.616    4.292    0.717    1.606     41.700     26.330     43.200     27.190
    5.369    0.698    1.611    5.490    0.426    1.304     41.850      8.230     43.200      8.490
    2.768    0.658    3.973    4.048    0.740    1.521     42.750      2.170     44.100      2.770
    5.117    0.213    0.728    1.633    1.203    4.572     42.900     11.260     43.050     10.310
    1.633    1.203    4.572    4.639    0.566    1.831     42.900     11.260     44.100     12.120
    1.633    1.203    4.572    4.639    0.566    1.831     44.100     12.120     44.400     14.720
    4.176    0.723    2.585    3.940    0.694    2.950     42.900     19.920     43.350     21.390
    3.940    0.694    2.950    4.639    0.566    1.831     42.900     19.920     45.450     19.140
    1.633    1.203    4.572    5.369    0.698    1.611     43.050     10.310     43.800      9.700
    5.369    0.698    1.611    4.777    0.442    1.013     43.200      8.490     43.800      9.700
    4.777    0.442    1.013    5.490    0.426    1.304     43.200      8.490     45.600      6.410
    4.292    0.717    1.606    2.046    0.636    4.883     43.200     27.190     45.300     29.790
    2.046    0.636    4.883    2.387    0.722    4.616     43.200     27.190     45.900     25.810
    2.387    0.722    4.616    2.046    0.636    4.883     45.900     25.810     45.900     24.080
    0.932    0.808    5.743    3.376    0.067    2.427     43.200     41.920     43.800     40.700
    3.940    0.694    2.950    6.109    0.751    0.640     43.350     21.390     45.150     21.220
    6.109    0.751    0.640    4.176    0.723    2.585     43.350     21.390     43.800     22.690
    3.376    0.067    2.427    3.091    0.801    3.498     43.350     42.180     43.650     42.520
    3.376    0.067    2.427    5.783    0.997    0.112     43.650     42.700     43.800     42.780
    4.777    0.442    1.013    1.633    1.203    4.572     43.800      9.700     45.900     10.050
    6.109    0.751    0.640    2.387    0.722    4.616     43.800     22.690     45.450     22.950
    3.376    0.067    2.427    0.914    0.618    6.125     43.800     40.700     44.700     40.700
    5.490    0.426    1.304    2.768    0.658    3.973     44.100      2.770     44.400      2.770
    5.490    0.426    1.304    1.384    0.672    5.009     44.400      2.770     44.850      3.720
    1.384    0.672    5.009    2.768    0.658    3.973     44.400      2.770     46.350      1.130
    4.639    0.566    1.831    1.247    0.197    5.405     44.400     14.720     44.250     15.680
    4.639    0.566    1.831    1.247    0.197    5.405     44.250     15.680     45.900     16.970
    1.247    0.197    5.405    1.633    1.203    4.572     44.400     14.720     46.800     13.340
    4.292    0.717    1.606    3.409    0.537    3.233     44.700     31.520     45.300     30.480
    3.409    0.537    3.233    0.914    0.618    6.125     44.700     31.520     44.850     32.300
    3.376    0.067    2.427    4.696    0.365    2.116     44.700     40.700     45.600     41.920
    4.696    0.365    2.116    0.914    0.618    6.125     44.700     40.700     44.850     32.300
    6.246    0.719    0.093    3.376    0.067    2.427     44.700     42.780     44.850     42.700
    1.384    0.672    5.009    0.915    0.691    5.682     44.850      3.720     46.350      4.070
    0.915    0.691    5.682    5.490    0.426    1.304     44.850      3.720     44.400      5.540
    0.915    0.691    5.682    5.490    0.426    1.304     44.400      5.540     45.600      6.410
    3.409    0.537    3.233    4.696    0.365    2.116     44.850     32.300     47.400     31.520
    6.109    0.751    0.640    0.161    0.434    6.023     45.150     21.220     45.450     22.950
    0.161    0.434    6.023    3.940    0.694    2.950     45.150     21.220     46.350     19.830
    4.292    0.717    1.606    5.644    0.573    1.207     45.300     29.790     45.300     30.480
    5.644    0.573    1.207    2.046    0.636    4.883     45.300     29.790     46.200     29.270
    5.644    0.573    1.207    3.409    0.537    3.233     45.300     30.480     46.350     29.700
    3.376    0.067    2.427    0.202    0.751    0.290     45.300     42.440     45.600     41.920
    3.940    0.694    2.950    4.462    0.810    2.265     45.450     19.140     46.200     19.570
    4.462    0.810    2.265    4.639    0.566    1.831     45.450     19.140     45.900     16.970
    0.161    0.434    6.023    2.387    0.722    4.616     45.450     22.950     45.900     24.080
    4.777    0.442    1.013    0.915    0.691    5.682     45.600      6.410     46.050      6.320
